transaction_timestamp,tx_count,tx_amount,stl_trend,stl_seasonal,stl_resid,stl_resid_z,tx_count_z,ts_anom_resid,ts_anom_count,ts_anomaly
2023-12-30 02:00:00,1,253.83,44.46172590340177,106.37387303035126,102.99440106624698,0.1842297661748166,-4.537841346392344,False,True,True
2023-12-30 03:00:00,0,0.0,52.26021592100559,92.24866675564041,-144.508882676646,-0.0023857444545518514,-4.629550147956543,False,True,True
2023-12-30 04:00:00,0,0.0,59.9355580685476,117.13934378974663,-177.07490185829423,-0.02694026432533558,-4.629550147956543,False,True,True
2023-12-30 05:00:00,1,145.47,67.48007671275262,124.04950455414337,-46.05958126689599,0.07184424706657137,-4.537841346392344,False,True,True
2023-12-30 06:00:00,1,175.53,74.89219518558167,-97.84665202476052,198.48445683917885,0.25622850998382374,-4.537841346392344,False,True,True
2023-12-30 07:00:00,0,0.0,82.17185107354925,27.091197654088,-109.26304872763725,0.024189334471612367,-4.629550147956543,False,True,True
2023-12-30 08:00:00,2,320.03999999999996,89.31534281720921,-6.293772463775788,237.01842964656652,0.285282819499567,-4.446132544828147,False,True,True
2023-12-30 09:00:00,1,235.66,96.31945261430839,388.68899455235123,-249.34844716665964,-0.08143394359597554,-4.537841346392344,False,True,True
2023-12-30 10:00:00,2,351.66,103.1779040319969,380.9147261482786,-132.43263018027545,0.0067196540355968235,-4.446132544828147,False,True,True
2023-12-30 11:00:00,0,0.0,109.89013223195455,-197.9983316387051,88.10819940675056,0.17300568832821933,-4.629550147956543,False,True,True
2023-12-30 12:00:00,2,279.24,116.46098361775559,304.075528440512,-141.29651205826758,3.63574837085316e-05,-4.446132544828147,False,True,True
2023-12-30 13:00:00,0,0.0,122.89674244667934,-62.61456853464902,-60.28217391203032,0.06112052514738106,-4.629550147956543,False,True,True
2023-12-30 14:00:00,0,0.0,129.20913790751266,53.02599000208346,-182.23512790959612,-0.030831033792972286,-4.629550147956543,False,True,True
2023-12-30 15:00:00,1,279.23,135.41672805791583,136.0378266665414,7.775445275542779,0.11243542959972554,-4.537841346392344,False,True,True
2023-12-30 16:00:00,1,181.27,141.5481113070607,104.17203403699877,-64.45014534405946,0.057977907783626284,-4.537841346392344,False,True,True
2023-12-30 17:00:00,1,166.6,147.64124941352637,-260.07136161856914,279.03011220504277,0.3169592945526949,-4.537841346392344,False,True,True
2023-12-30 18:00:00,1,98.4,153.74501534050697,-424.25145929405744,368.9064439535505,0.38472533502335554,-4.537841346392344,False,True,True
2023-12-30 19:00:00,1,81.89,159.91227629700805,-240.90867602322172,162.88639972621368,0.2293878575888828,-4.537841346392344,False,True,True
2023-12-30 20:00:00,0,0.0,166.1952711993143,-193.02247960825588,26.827208408941573,0.12680030772078635,-4.629550147956543,False,True,True
2023-12-30 21:00:00,1,219.21,172.64862686582856,-259.71467902531737,306.2760521594888,0.3375025169305356,-4.537841346392344,False,True,True
2023-12-30 22:00:00,0,0.0,179.32625352071778,-528.8235398600099,349.4972863392921,0.3700909843016361,-4.629550147956543,False,True,True
2023-12-30 23:00:00,1,249.6,186.2435740792507,180.83883642841926,-117.48241050766995,0.01799200095573993,-4.537841346392344,False,True,True
2023-12-31 00:00:00,1,226.51,193.29563077016624,-64.96043116359186,98.17480039342561,0.18059582553780057,-4.537841346392344,False,True,True
2023-12-31 01:00:00,2,424.62,200.15280687081525,399.39856665893257,-174.93137352974782,-0.02532406098641042,-4.446132544828147,False,True,True
2023-12-31 02:00:00,1,117.96,206.88043821091262,275.74613554597295,-364.66657375688555,-0.16838289535538875,-4.537841346392344,False,True,True
2023-12-31 03:00:00,1,281.28,214.03926918270037,-28.049785732042825,95.29051654934244,0.1784210984221686,-4.537841346392344,False,True,True
